moNo,crime,moBin
226,ATT CRIM POSS CONTR SUBSTANCE 4TH|D,5
226,ATT CRIM POSS CONTR SUBSTANCE 5TH|E,3
226,ATT CRIM POSS FORGED INST 2ND|E,5
226,ATT CRIM POSS STOLEN PROP 3RD|E,1
226,ATT CRIM POSS WEAP 2ND|D,39
226,ATT CRIM POSS WEAP 3RD SUB 1 2 3|E,3
226,ATT CRIM POSS WEAP 3RD SUB 4-8 VFO|E,1
226,ATT CRIM SALE CONTR SUBSTANCE 3RD|C,12
226,ATT CRIM SALE CONTR SUBSTANCE 5TH|E,2
226,ATT FORGERY 2ND|E,1
226,ATT MURDER 2ND|B,7
226,ATT PROM PRISON CONTRABAND 1ST|E,3
226,ATT RAPE 1ST|C,1
226,ATT RAPE 2ND|E,1
226,ATT ROBBERY 1ST|C,7
226,ATT ROBBERY 2ND SUB 1|D,9
226,ATT ROBBERY 2ND SUB 2 3|D,8
226,ATT ROBBERY 2ND|D,1
226,ATT ROBBERY 3RD|E,12
226,ATT STRANGULATION 2ND|E,1
226,ATT USE OF CHILD IN A SEXUAL PERF|D,1
226,BAIL JUMPING 2ND|E,2
226,BURGLARY 1ST|B,2
226,BURGLARY 2ND SUB 1|C,2
226,BURGLARY 2ND SUB 2|C,13
226,BURGLARY 3RD|D,36
226,CONSPIRACY 2ND|B,4
226,CONSPIRACY 4TH|E,4
226,COURSE SEX CONDUCT-CHILD 1ST|B,1
226,COURSE SEX CONDUCT-CHILD 2ND|D,1
226,CRIM CONTEMPT 1ST|E,16
226,CRIM MISCHIEF 2ND|D,1
226,CRIM MISCHIEF 3RD|E,4
226,CRIM NEGLIGENT HOMICIDE|E,2
226,CRIM POSS CONTR SUBSTANCE 1ST|A1,1
226,CRIM POSS CONTR SUBSTANCE 2ND|A2,9
226,CRIM POSS CONTR SUBSTANCE 3RD|B,80
226,CRIM POSS CONTR SUBSTANCE 4TH|C,12
226,CRIM POSS CONTR SUBSTANCE 5TH|D,17
226,CRIM POSS FIREARM|E,4
226,CRIM POSS FORGED INST 1ST|C,1
226,CRIM POSS FORGED INST 2ND|D,3
226,CRIM POSS MARIHUANA 1ST|C,1
226,CRIM POSS MARIHUANA 3RD|E,2
226,CRIM POSS STOLEN PROP 2ND|C,1
226,CRIM POSS STOLEN PROP 3RD|D,3
226,CRIM POSS STOLEN PROP 4TH|E,2
226,CRIM POSS WEAP 2ND|C,35
226,CRIM POSS WEAP 3RD SUB 1 2 3|D,10
226,CRIM SALE CONTR SUBS - SCHOOL|B,1
226,CRIM SALE CONTR SUBSTANCE 1ST|A1,2
226,CRIM SALE CONTR SUBSTANCE 2ND|A2,4
226,CRIM SALE CONTR SUBSTANCE 3RD|B,61
226,CRIM SALE CONTR SUBSTANCE 4TH|C,3
226,CRIM SALE CONTR SUBSTANCE 5TH|D,8
226,CRIM SALE FIREARM 1ST|B,1
226,CRIM SEXUAL ACT 1ST|B,5
226,CRIM SEXUAL ACT 2ND|D,2
226,CRIM SEXUAL ACT 3RD|E,1
226,DISSEM INDECENT MAT MINOR 2ND|E,1
226,DRIV IMP/DRUGS-2ND OFFENSE|E,1
226,DWI:ALCOHOL/DRUGS-2ND OFFENSE|E,12
226,DWI:ALCOHOL/DRUGS-3RD OFFENSE|D,9
226,ENTERPRISE CORRUPTION|B,2
226,ESCAPE 2ND|E,1
226,FALSELY REPORTING INCIDENT 2ND|E,1
226,FORGERY 2ND|D,2
226,GRAND LARCENY - AUTO 2ND|C,1
226,GRAND LARCENY - AUTO 3RD|D,2
226,GRAND LARCENY - AUTO 4TH|E,2
226,GRAND LARCENY - NOT AUTO 2ND|C,4
226,GRAND LARCENY - NOT AUTO 3RD|D,13
226,GRAND LARCENY - NOT AUTO 4TH|E,22
226,HEALTH CARE FRAUD 4TH|E,1
226,IDENTITY THEFT 1ST|D,2
226,IDENTITY THEFT 2ND|E,2
226,INCEST 1ST|B,1
226,KIDNAPPING 2ND|B,1
226,LV SCENE OF ACCIDENT - DEATH|D,1
226,MAKE TERRORISTIC THREAT|D,1
226,MANSLAUGHTER 1ST|B,12
226,MANSLAUGHTER 2ND|C,9
226,MONEY LAUNDERING 1ST|B,1
226,MONEY LAUNDERING 2ND|C,2
226,MURDER 2ND|A1,13
226,OFFER FALSE INST FILING 1ST|E,1
226,PERSISTENT SEXUAL ABUSE|E,1
226,POSS A SEX PERF BY A CHILD|E,1
226,PRED SEX ASSAULT AGAINST CHILD|A2,1
226,PROM PRISON CONTRABAND 1ST|D,2
226,PROM PROSTITUTION 3RD|D,1
226,PROM SEXUAL PERF BY A CHILD|D,3
226,RAPE 1ST|B,3
226,RAPE 2ND|D,5
226,RAPE 3RD|E,2
226,RECKLESS ENDANGERMENT 1ST|D,4
226,RESIDENTIAL MORTGAGE FRAUD 2ND|C,1
226,ROBBERY 1ST|B,13
226,ROBBERY 2ND SUB 1|C,10
226,ROBBERY 2ND SUB 2 3|C,10
226,ROBBERY 3RD|D,22
226,SEX OFF REG VIOL-1ST OFFENSE|E,2
226,SEX OFF REG VIOL-2ND OFFENSE|D,2
226,SEX TRAFFICKING SUB 5A  5B|B,1
226,SEXUAL ABUSE 1ST|D,7
226,SODOMY 1ST|B,1
226,STRANGULATION 2ND|D,2
226,TAMPER WITH PHYS EVIDENCE|E,1
226,UNAUTH USE OF MV 2ND|E,1
226,UNLAW MANUFACTURE METH 3RD|D,9
226,UNLAW SURVEILLANCE 2ND SUB 1|E,2
226,VEHICULAR ASSAULT 1ST|D,1
226,VEHICULAR MANSLAUGHTER 1ST|C,1
227,AGG DWI:1 PRIOR CONV-10 YRS|E,1
227,AGG DWI:W/CHILD|E,4
227,AGG UNLIC OPER MV 1ST|E,4
227,AGGRAVATED FAMILY OFFENSE|E,3
227,AGGRAVATED SEXUAL ABUSE 3RD|D,1
227,AGGRAVATED VEHICULAR HOMICIDE|B,3
227,ARSON 3RD|C,4
227,ASSAULT 1ST|B,15
227,ASSAULT 2ND|D,37
227,ATT AGGRAVATED ASSAULT/PEACE OFF.|C,2
227,ATT AGGRAVATED CRIM CONTEMPT|E,1
227,ATT ARSON 1ST|B,1
227,ATT ARSON 2ND|C,1
227,ATT ASSAULT 1ST|C,15
227,ATT ASSAULT 2ND|E,9
227,ATT BURGLARY 2ND SUB 2|D,21
227,ATT BURGLARY 3RD|E,11
227,ATT COURSE SEX CONDUCT-CHILD 1ST|C,2
227,ATT CRIM POSS CONTR SUBSTANCE 3RD|C,15
227,ATT CRIM POSS CONTR SUBSTANCE 4TH|D,2
227,ATT CRIM POSS CONTR SUBSTANCE 5TH|E,3
227,ATT CRIM POSS FORGED INST 1ST|D,2
227,ATT CRIM POSS FORGED INST 2ND|E,4
227,ATT CRIM POSS WEAP 1ST|C,1
227,ATT CRIM POSS WEAP 2ND|D,45
227,ATT CRIM POSS WEAP 3RD SUB 1 2 3|E,5
227,ATT CRIM SALE CONTR SUBSTANCE 3RD|C,15
227,ATT CRIM SALE CONTR SUBSTANCE 5TH|E,1
227,ATT CRIM SEXUAL ACT 2ND|E,2
227,ATT GANG ASSAULT 1ST|C,1
227,ATT GRAND LARCENY - NOT AUTO 1ST|C,1
227,ATT GRAND LARCENY - NOT AUTO 2ND|D,1
227,ATT GRAND LARCENY - NOT AUTO 3RD|E,1
227,ATT MURDER 2ND|B,13
227,ATT PROM PRISON CONTRABAND 1ST|E,4
227,ATT RAPE 1ST|C,2
227,ATT RECKLESS ENDANGERMENT 1ST|E,2
227,ATT ROBBERY 1ST|C,5
227,ATT ROBBERY 2ND SUB 1|D,11
227,ATT ROBBERY 2ND SUB 2 3|D,11
227,ATT ROBBERY 2ND|D,1
227,ATT ROBBERY 3RD|E,6
227,ATT SEXUAL ABUSE 1ST|E,3
227,ATT STRANGULATION 2ND|E,3
227,ATT USE OF CHILD IN A SEXUAL PERF|D,1
227,AUTO STRIPPING 2ND|E,1
227,BAIL JUMPING 2ND|E,2
227,BURGLARY 1ST|B,6
227,BURGLARY 2ND SUB 1|C,1
227,BURGLARY 2ND SUB 2|C,18
227,BURGLARY 3RD|D,50
227,CONSPIRACY 2ND|B,4
227,CONSPIRACY 4TH|E,5
227,COURSE SEX CONDUCT-CHILD 1ST|B,5
227,CRIM CONTEMPT 1ST|E,18
227,CRIM MISCHIEF 3RD|E,5
227,CRIM NUISANCE 1ST|E,1
227,CRIM POSS CONTR SUBSTANCE 1ST|A1,3
227,CRIM POSS CONTR SUBSTANCE 2ND|A2,10
227,CRIM POSS CONTR SUBSTANCE 3RD|B,65
227,CRIM POSS CONTR SUBSTANCE 4TH|C,14
227,CRIM POSS CONTR SUBSTANCE 5TH|D,23
227,CRIM POSS FIREARM|E,8
227,CRIM POSS FORGED INST 1ST|C,1
227,CRIM POSS FORGED INST 2ND|D,6
227,CRIM POSS FORGERY DEVICES|D,1
227,CRIM POSS MARIHUANA 1ST|C,2
227,CRIM POSS MARIHUANA 3RD|E,1
227,CRIM POSS STOLEN PROP 3RD|D,5
227,CRIM POSS STOLEN PROP 4TH|E,8
227,CRIM POSS WEAP 2ND|C,35
227,CRIM POSS WEAP 3RD SUB 1 2 3|D,15
227,CRIM POSS WEAP 3RD SUB 4-8 VFO|D,1
227,CRIM SALE CONTR SUBS - SCHOOL|B,1
227,CRIM SALE CONTR SUBSTANCE 1ST|A1,2
227,CRIM SALE CONTR SUBSTANCE 2ND|A2,3
227,CRIM SALE CONTR SUBSTANCE 3RD|B,53
227,CRIM SALE CONTR SUBSTANCE 4TH|C,1
227,CRIM SALE CONTR SUBSTANCE 5TH|D,7
227,CRIM SALE FIREARM 1ST|B,2
227,CRIM SALE MARIHUANA 2ND|D,1
227,CRIM SEXUAL ACT 1ST|B,2
227,CRIM SEXUAL ACT 2ND|D,1
227,CRIM SEXUAL ACT 3RD|E,2
227,DWI:ALCOHOL/DRUGS-2ND OFFENSE|E,11
227,DWI:ALCOHOL/DRUGS-3RD OFFENSE|D,8
227,ENDANGER INCOMPETENT 1ST|E,1
227,ENTERPRISE CORRUPTION|B,2
227,ESCAPE 2ND|E,1
227,FALSIFY BUSINESS RECORDS 1ST|E,1
227,FORGERY 2ND|D,1
227,GRAND LARCENY - AUTO 2ND|C,1
227,GRAND LARCENY - AUTO 3RD|D,2
227,GRAND LARCENY - AUTO 4TH|E,1
227,GRAND LARCENY - NOT AUTO 2ND|C,4
227,GRAND LARCENY - NOT AUTO 3RD|D,13
227,GRAND LARCENY - NOT AUTO 4TH|E,22
227,HEALTH CARE FRAUD 1ST|B,1
227,IDENTITY THEFT 1ST|D,2
227,IDENTITY THEFT 2ND|E,3
227,LV SCENE OF ACCIDENT - DEATH|D,2
227,MAKE TERRORISTIC THREAT|D,1
227,MANSLAUGHTER 1ST|B,3
227,MANSLAUGHTER 2ND|C,4
227,MURDER 2ND|A1,10
227,OFFER FALSE INST FILING 1ST|E,1
227,POSS A SEX PERF BY A CHILD|E,4
227,PREDATORY SEXUAL ASSAULT|A2,1
227,PROM OBSCENE SEX PERF BY CHILD|D,1
227,PROM PRISON CONTRABAND 1ST|D,2
227,PROM PROSTITUTION 1ST|B,1
227,PROM PROSTITUTION 3RD|D,1
227,PROM SEXUAL PERF BY A CHILD|D,3
227,RAPE 1ST|B,2
227,RAPE 2ND|D,2
227,RAPE 3RD|E,4
227,RECKLESS ENDANGERMENT 1ST|D,1
227,ROBBERY 1ST|B,20
227,ROBBERY 2ND SUB 1|C,6
227,ROBBERY 2ND SUB 2 3|C,6
227,ROBBERY 3RD|D,19
227,SCHEME TO DEFRAUD 1ST|E,2
227,SEX OFF REG VIOL-1ST OFFENSE|E,3
227,SEX OFF REG VIOL-2ND OFFENSE|D,2
227,SEX TRAFFICKING|B,2
227,SEXUAL ABUSE 1ST|D,11
227,STRANGULATION 2ND|D,2
227,TAMPER WITH PHYS EVIDENCE|E,2
227,UNLAW MANUFACTURE METH 3RD|D,7
227,USE OF CHILD IN A SEXUAL PERF|C,2
227,VEHICULAR MANSLAUGHTER 1ST|C,1
227,VEHICULAR MANSLAUGHTER 2ND|D,1
227,WELFARE FRAUD 3RD|D,1
228,AGG DWI:1 PRIOR CONV-10 YRS|E,2
228,AGG DWI:2 PRIOR CONV-10 YRS|D,1
228,AGG DWI:W/CHILD|E,3
228,AGG UNLIC OPER MV 1ST|E,2
228,AGGRAVATED CRIM CONTEMPT|D,3
228,AGGRAVATED FAMILY OFFENSE|E,7
228,AGGRAVATED VEHICULAR HOMICIDE|B,1
228,ARSON 3RD|C,2
228,ARSON 4TH|E,1
228,ASSAULT 1ST|B,12
228,ASSAULT 2ND (HATE CRIME)|C,1
228,ASSAULT 2ND|D,23
228,ASSAULT 3RD (HATE CRIME)|E,1
228,ATT AGGRAVATED CRIM CONTEMPT|E,2
228,ATT AGGRAVATED MANSLAUGHTER 1ST|C,1
228,ATT ARSON 3RD|D,2
228,ATT ASSAULT 1ST|C,9
228,ATT ASSAULT 2ND|E,22
228,ATT BURGLARY 1ST|C,2
228,ATT BURGLARY 2ND SUB 1|D,2
228,ATT BURGLARY 2ND SUB 2|D,20
228,ATT BURGLARY 3RD|E,10
228,ATT CONSPIRACY 2ND|C,1
228,ATT CRIM POSS CONTR SUBSTANCE 3RD|C,15
228,ATT CRIM POSS CONTR SUBSTANCE 5TH|E,3
228,ATT CRIM POSS FORGED INST 2ND|E,5
228,ATT CRIM POSS WEAP 2ND|D,31
228,ATT CRIM POSS WEAP 3RD SUB 1 2 3|E,3
228,ATT CRIM POSS WEAP 3RD SUB 4-8 VFO|E,2
228,ATT CRIM SALE CONTR SUBSTANCE 3RD|C,16
228,ATT CRIM SALE CONTR SUBSTANCE 5TH|E,1
228,ATT CRIM SALE FIREARM 3RD|E,1
228,ATT CRIM SEXUAL ACT 1ST|C,1
228,ATT DISSEM INDECENT MAT MINOR 1ST|E,2
228,ATT GANG ASSAULT 1ST|C,3
228,ATT GRAND LARCENY - AUTO 3RD|E,1
228,ATT GRAND LARCENY - NOT AUTO 2ND|D,1
228,ATT GRAND LARCENY - NOT AUTO 3RD|E,2
228,ATT IDENTITY THEFT 1ST|E,1
228,ATT LABOR TRAFFICKING SUB 3A  3B|E,1
228,ATT MAKE TERRORISTIC THREAT|E,1
228,ATT MURDER 1ST|A1,1
228,ATT MURDER 2ND|B,14
228,ATT PROM PRISON CONTRABAND 1ST|E,2
228,ATT RAPE 1ST|C,3
228,ATT RAPE 2ND|E,2
228,ATT ROBBERY 1ST|C,7
228,ATT ROBBERY 2ND SUB 1|D,9
228,ATT ROBBERY 2ND SUB 2 3|D,11
228,ATT ROBBERY 3RD|E,9
228,BAIL JUMPING 2ND|E,2
228,BURGLARY 1ST|B,9
228,BURGLARY 2ND SUB 1|C,2
228,BURGLARY 2ND SUB 2|C,7
228,BURGLARY 3RD|D,38
228,COERCION 1ST|D,1
228,CONSPIRACY 2ND|B,9
228,CONSPIRACY 3RD|D,1
228,CONSPIRACY 4TH|E,3
228,COURSE SEX CONDUCT-CHILD 1ST|B,5
228,COURSE SEX CONDUCT-CHILD 2ND|D,3
228,CRIM CONTEMPT 1ST|E,13
228,CRIM MISCHIEF 2ND|D,1
228,CRIM MISCHIEF 3RD|E,6
228,CRIM POSS CONTR SUBSTANCE 1ST|A1,1
228,CRIM POSS CONTR SUBSTANCE 2ND|A2,8
228,CRIM POSS CONTR SUBSTANCE 3RD|B,66
228,CRIM POSS CONTR SUBSTANCE 4TH|C,13
228,CRIM POSS CONTR SUBSTANCE 5TH|D,11
228,CRIM POSS FIREARM|E,7
228,CRIM POSS FORGED INST 1ST|C,1
228,CRIM POSS FORGED INST 2ND|D,8
228,CRIM POSS FORGERY DEVICES|D,1
228,CRIM POSS MARIHUANA 1ST|C,1
228,CRIM POSS MARIHUANA 2ND|D,2
228,CRIM POSS MARIHUANA 3RD|E,2
228,CRIM POSS STOLEN PROP 2ND|C,1
228,CRIM POSS STOLEN PROP 3RD|D,3
228,CRIM POSS STOLEN PROP 4TH|E,8
228,CRIM POSS WEAP 2ND|C,35
228,CRIM POSS WEAP 3RD SUB 1 2 3|D,6
228,CRIM POSS WEAP 3RD SUB 4-8 VFO|D,3
228,CRIM SALE CONTR SUBSTANCE 1ST|A1,2
228,CRIM SALE CONTR SUBSTANCE 2ND|A2,3
228,CRIM SALE CONTR SUBSTANCE 3RD|B,64
228,CRIM SALE CONTR SUBSTANCE 4TH|C,2
228,CRIM SALE CONTR SUBSTANCE 5TH|D,8
228,CRIM SALE FIREARM 1ST|B,1
228,CRIM SALE FIREARM 2ND|C,1
228,CRIM SALE FIREARM 3RD|D,2
228,CRIM SALE PRESCRIPTION|C,1
228,CRIM SEXUAL ACT 1ST|B,2
228,CRIM SEXUAL ACT 2ND|D,2
228,CRIM SEXUAL ACT 3RD|E,1
228,CRIM TAMPERING 1ST|D,1
228,DRIV IMP/DRUGS - 3RD OFFENSE|D,1
228,DRIV IMP/DRUGS-2ND OFFENSE|E,3
228,DWI:ALCOHOL/DRUGS-2ND OFFENSE|E,12
228,DWI:ALCOHOL/DRUGS-3RD OFFENSE|D,8
228,FLEE OFFICER IN MOTOR VEH 2ND|E,1
228,FORGERY 2ND|D,3
228,GANG ASSAULT 1ST|B,1
228,GANG ASSAULT 2ND|C,1
228,GRAND LARCENY - AUTO 3RD|D,2
228,GRAND LARCENY - AUTO 4TH|E,1
228,GRAND LARCENY - NOT AUTO 1ST|B,2
228,GRAND LARCENY - NOT AUTO 2ND|C,8
228,GRAND LARCENY - NOT AUTO 3RD|D,11
228,GRAND LARCENY - NOT AUTO 4TH|E,19
228,IDENTITY THEFT 1ST|D,2
228,JO - RAPE 1ST|B,1
228,KIDNAPPING 2ND|B,3
228,LV SCENE OF ACC W/O REPORTING|E,1
228,MAKE TERRORISTIC THREAT|D,1
228,MANSLAUGHTER 1ST|B,8
228,MANSLAUGHTER 2ND|C,4
228,MURDER 1ST|A1,2
228,MURDER 2ND|A1,23
228,OFFER FALSE INST FILING 1ST|E,1
228,OPERATE MAJOR DRUG TRAFFICKER|A1,1
228,PERSISTENT SEXUAL ABUSE|E,1
228,PLACE FALSE BOMB 1ST|D,1
228,POSS A SEX PERF BY A CHILD|E,2
228,PRED SEX ASSAULT AGAINST CHILD|A2,3
228,PREDATORY SEXUAL ASSAULT|A2,2
228,PROM PROSTITUTION 1ST|B,1
228,PROM PROSTITUTION 3RD|D,1
228,PROM SEXUAL PERF BY A CHILD|D,1
228,RAPE 1ST|B,8
228,RAPE 2ND|D,2
228,RAPE 3RD|E,2
228,RECKLESS ENDANGERMENT 1ST|D,5
228,ROBBERY 1ST|B,9
228,ROBBERY 2ND SUB 1|C,6
228,ROBBERY 2ND SUB 2 3|C,7
228,ROBBERY 3RD|D,17
228,SEX OFF REG VIOL-1ST OFFENSE|E,1
228,SEX OFF REG VIOL-2ND OFFENSE|D,2
228,SEXUAL ABUSE 1ST|D,9
228,STRANGULATION 2ND|D,3
228,UNLAW MANUFACTURE METH 2ND|C,1
228,UNLAW MANUFACTURE METH 3RD|D,2
228,UNLAW SURVEILLANCE 2ND SUB 1|E,1
228,UNLAW SURVEILLANCE 2ND(2 3 4)|E,1
228,VEHICULAR ASSAULT 2ND|E,1
228,VEHICULAR MANSLAUGHTER 2ND|D,1
